1.356,0.349	64.350,0.004	0.045,34.896
1.792,1.516	17.592,0.025	0.044,80.228
0.056,112.983
3.508,2.876	168.445,0.060	1.067,138.879
0.477,8.221	29.733,0.323	0.006,101.301
2.703,1.206	175.957,0.017	0.055,95.037
39.915,0.083	0.112,103.167
0.855,0.454	57.161,0.015
0.328,1.203	30.946,0.153	30.946,7.234	0.009,56.731
101.187,0.229	101.187,6.021	0.656,128.463
622.443,0.173	0.596,8.752	0.596,367.475
5.993,0.075	44.143,0.075	2.368,105.211
39.790,0.052	0.067,68.425
0.703,0.288	52.885,0.012	0.703,6.785
4.706,6.463	189.703,0.068	1.097,524.903
0.379,0.681	30.629,0.010	0.007,63.319
579.024,0.017	0.275,145.674	12.966,145.674
128.603,0.138	128.603,8.829	2.266,59.262
118.709,0.156	0.023,19.624
0.006,3.518	0.006,101.864
3.673,0.024	133.746,0.024	0.066,192.071
173.368,0.077	173.368,3.461	0.093,239.910
115.742,0.159	0.551,181.414
97.144,0.066	0.179,217.833
5.854,0.428	360.209,0.010	0.246,42.195
0.064,0.436	0.021,36.724
2.677,0.890	130.173,0.023	0.027,87.803
3.900,3.419	236.609,0.082	0.378,103.441
3.232,7.408	270.306,0.153	0.056,158.579	4.698,158.579
59.522,0.022	0.169,69.346
0.095,1.332	8.567,0.015	0.001,82.065
2.804,3.203	88.169,0.036	0.037,289.241
134.647,0.098	1.536,89.859
25.463,0.142	191.231,0.142	0.488,34.225
1.775,0.679	20.682,0.025	0.033,51.228
1.307,0.355	82.295,0.258	0.029,24.777
25.463,0.809	191.231,0.117	191.231,6.458	0.488,44.522
0.909,3.205	75.639,0.032	0.012,75.469
0.281,0.838	28.062,0.018	0.003,57.613
39.383,0.152	39.383,11.853	0.015,767.553
70.294,0.014
0.731,0.169	27.369,0.013	0.008,14.217
1.938,3.935	75.107,0.109	0.020,391.791
3.038,0.305	234.936,0.008	0.663,23.270
17.006,0.123	0.006,126.987
399.293,0.016	0.046,43.988	4.502,43.988
13.052,0.019	310.147,0.019	0.144,84.858
1.289,0.420	107.742,0.008
1.015,4.106	83.117,0.071	0.025,76.304
3.171,2.153	87.366,0.071	0.136,86.472
2.362,6.710	89.296,0.107	0.029,570.167
5.439,2.447	229.669,0.116	0.098,86.695
8.048,0.110	628.765,0.110	0.491,125.456
2.190,1.965	74.957,0.082	0.096,50.492
4.419,0.516	439.770,0.006	1.482,37.649
0.224,0.116	21.524,0.006
43.652,0.126	0.007,105.027
3.826,1.449	213.600,0.034	0.433,101.272
71.934,0.483	0.032,14.965	0.032,492.032
1.629,0.028	118.870,0.028	0.033,132.064
28.823,0.057	0.018,3.985	0.018,42.448
150.520,0.041	0.073,191.220	1.838,191.220
2.096,3.742	145.506,0.071	0.021,131.695
106.691,0.044	106.691,2.919	0.724,185.678
1.611,2.378	63.258,0.085	0.084,149.708
2.761,0.670	75.279,0.036	0.029,52.807
30.684,0.052	0.036,5.131	0.036,242.300
250.666,0.080	0.391,96.256
0.595,5.415	57.709,0.074	0.016,201.203
18.812,0.052	0.103,3.132	0.103,112.363
831.930,0.007	0.109,55.420	8.710,55.420
0.807,0.346	41.573,0.009
0.002,2.026	0.002,143.557
3.449,2.015	83.598,0.029	0.042,200.610
329.293,0.082	0.080,237.543	4.352,237.543
9.281,8.943	708.095,0.340	0.623,222.625
3.407,0.568	68.290,0.013	0.073,38.816
0.637,0.557	54.690,0.052	0.007,46.485
4.986,0.123	115.729,0.002	0.069,10.830
1.688,0.294	110.252,0.294	0.031,121.733
0.898,0.660	87.981,0.013	0.050,17.891	4.890,17.891
31.084,0.089	0.004,5.074	0.004,17.729
82.744,0.058	82.744,1.794	0.123,91.234
76.679,0.074	0.118,65.544
174.247,0.082	0.777,3.637	0.777,123.322
3.359,2.974	140.769,0.040	0.196,262.430	8.204,262.430
4.065,8.136	119.242,0.122	0.063,763.010
6.105,1.772	586.319,0.037	0.094,112.674
2.783,4.408	217.775,0.047	0.036,209.767
83.807,0.095	0.015,5.766	0.015,156.535
0.381,5.780	36.325,0.084	0.033,322.784
38.672,3.774	0.024,207.673
6.468,4.778	311.097,0.131	0.066,271.578
37.767,1.052	0.033,196.640
0.232,1.191	0.007,104.120
208.445,0.025	0.051,2.071	0.051,152.031
83.807,0.316	0.019,156.535
0.057,4.144	0.001,282.070
2.399,5.103	157.976,0.082	0.029,167.647
1.240,10.289	78.650,0.137	0.014,295.958
0.302,0.749	19.004,0.011	0.004,49.845
3.532,0.407	235.393,0.005
1.157,1.523	78.366,0.050	0.012,109.014
1.369,2.899	104.453,0.144	104.453,11.035	0.023,222.091
173.165,0.040	0.116,216.170
9.352,0.102	113.710,0.102	9.352,5.948	113.710,5.948	0.338,217.929
6.701,3.447	114.781,0.183	0.072,297.478
2.522,0.336	250.186,0.004	0.047,29.659
73.059,0.117	73.059,6.046	0.021,585.304
4.415,1.611	137.862,0.028	0.145,89.489
1.639,0.691	127.017,0.010	0.168,57.529	13.003,57.529
0.871,1.744	0.012,146.033
69.814,0.062	69.814,1.525	0.055,124.285
0.478,2.500	25.896,0.136	0.028,157.720
72.462,0.097	0.120,243.186
10.469,4.414	563.402,0.055	0.133,110.664
2.108,0.200	99.619,0.005	0.088,18.651	4.167,18.651
0.316,0.691
75.389,0.472	0.019,3.727	0.019,313.586
0.074,4.068	0.001,48.129
158.938,0.161	0.061,113.794
44.772,0.082	0.021,88.081
1.374,1.402	123.360,0.024	0.033,98.231
1.796,0.156	91.680,0.003
267.248,0.008	0.864,24.216
69.061,0.061	69.061,1.584	0.080,68.425
0.002,3.222	0.002,132.751
5.301,0.035	151.684,0.035	0.094,47.061
111.841,0.465	0.087,382.936
292.740,0.094	0.426,140.860
0.272,0.983	0.020,40.842
0.568,0.658	47.169,0.007	0.007,51.662
35.089,0.046	0.013,39.600	1.014,39.600
157.934,0.064	2.227,233.980
1.073,0.070	24.026,0.001
4.541,5.779	134.785,0.301	0.074,58.843
139.030,0.883	0.249,57.085	5.979,57.085
4.336,8.082	118.075,0.138	0.084,181.733
57.722,0.007	1.279,0.560	1.279,54.581
0.497,6.439	18.169,6.439	0.007,42.695
114.939,0.101	0.038,3.428	0.038,86.713
2.769,1.689	106.038,0.028	0.078,134.599
82.983,0.002
0.016,1.769	0.000,136.001
0.740,4.358	29.519,0.055	0.008,111.284
2.056,5.287	24.335,0.074	0.042,116.713
95.881,0.120	0.015,1.412	0.015,88.310
56.459,0.030	0.068,2.652	0.068,129.264
9.905,3.852	191.259,0.087	0.466,238.129
6.483,0.039	99.859,0.039	0.383,160.093
1.224,1.524	0.015,66.330
0.834,0.477	60.135,0.477	0.013,74.617
83.050,0.062	83.050,5.935	0.058,197.983	1.951,197.983
1.961,0.867	148.390,0.022	1.961,25.930
12.359,0.040	77.320,0.001
160.088,0.227	0.479,83.941
2.470,0.891	72.833,0.027	0.285,33.113	8.391,33.113
117.303,0.041	117.303,1.414	0.327,90.080	2.134,90.080
1.640,0.074	126.568,0.003
1.944,12.150	136.180,0.167	0.045,235.730
2.468,6.356	50.132,0.790	0.088,53.797
2.829,0.705	93.891,0.009	0.034,59.127
21.310,0.703	384.355,0.012	0.619,55.042
23.895,4.285	0.042,227.379
1.524,0.293	135.837,0.003
5.311,0.126	0.001,4.809	0.001,406.294
1.939,1.049	130.209,0.108	0.024,84.220
16.231,0.012	165.654,0.012	0.278,26.356
1.093,2.249	93.540,0.251	0.014,56.472
114.586,0.004	0.144,37.615	8.804,37.615
1.790,0.403	157.892,0.021	0.027,35.422
0.236,2.018	0.004,150.547
0.572,1.546	0.007,128.917
102.199,0.005	0.027,0.489	0.027,24.935
6.241,3.727	67.533,0.076	0.168,301.811
2.700,0.397	62.483,0.004	2.700,19.918
2.578,1.205	109.320,0.022	0.097,103.285
7.800,1.736	562.963,0.030	0.772,69.353
7.233,1.359	156.055,0.028	1.797,34.854
50.011,0.018	1.317,100.783
1.424,2.256	77.666,0.032	0.160,196.745
0.208,0.270	5.892,0.005	0.027,25.607	0.756,25.607
153.825,0.057	0.541,80.549
0.609,2.337	48.140,0.070	48.140,6.784	0.047,227.060
0.627,1.796	32.769,0.280	32.769,17.718	0.013,113.456
199.519,0.033	6.055,58.209
844.777,0.017	8.889,28.231
6.751,0.118	103.954,0.118	6.751,7.942	103.954,7.942	0.079,242.754
1.239,0.650	98.712,0.016	0.498,54.852
131.103,0.338	0.116,117.032	1.620,117.032
1.315,1.385	44.581,0.018	0.173,117.679
1.061,0.009	27.787,0.009	0.084,63.712
68.526,0.236	0.079,308.783
44.625,0.049	1.652,1.685	1.652,101.317
122.304,0.011
102.587,0.315	0.046,12.631	0.046,629.647
465.240,0.122	0.121,101.305	7.388,101.305
3.289,0.053	319.217,0.053	3.289,2.930	319.217,2.930	0.101,129.179
68.107,0.043	68.107,4.036	0.041,274.877
39.189,4.620	0.016,66.091
176.118,0.769	0.026,102.916
6.007,0.136	26.896,0.136	0.088,102.880
2.933,0.045	95.694,0.045	0.063,4.088
0.260,0.494	22.701,0.007	0.003,37.280
3.260,0.713	37.603,0.713	0.052,12.415	0.052,206.223
344.612,0.049
1.680,0.559	84.539,0.017	0.025,27.726
1.199,0.579	61.630,0.009	0.014,49.229
2.650,2.047	223.825,0.051	0.034,140.709
1.815,2.662	154.161,0.030	0.024,135.280
490.974,0.017	1.097,62.537
1.411,0.060	79.146,0.001
0.690,0.107	38.832,0.001
3.275,0.168	87.709,0.002
0.098,3.749	0.001,128.912
0.637,0.244	47.951,0.003
480.110,0.002
1.785,3.000	120.466,0.048	0.035,98.892
99.723,0.062	0.260,3.149	0.260,121.110
1.672,0.560	58.371,0.008	0.030,38.439
1.308,1.747	35.831,0.067	35.831,3.821	0.017,99.595
1.716,0.766	86.188,0.021	0.027,75.417
0.788,4.548	0.010,77.487
176.481,0.055	0.050,5.028	0.050,163.763
5.337,1.239	264.010,1.239	0.296,786.340
1.011,0.299	75.890,0.004	1.011,7.748
3.795,0.293	195.827,0.007	3.795,18.711
39.910,0.374	39.910,6.052	0.022,91.562
1.501,1.486	99.122,0.512	0.164,80.584
2.780,2.227	37.567,0.034	0.172,70.835
1.048,3.036	71.995,0.034	0.011,149.798
0.781,0.208	70.168,0.002
583.488,0.133	0.953,77.839
1.750,0.806	121.364,0.009	0.019,49.581
4.355,0.276	100.644,0.007
133.440,0.255	2.963,84.388	7.705,84.388
1.931,0.158	86.309,0.003
6.364,1.563	166.909,0.050	0.085,143.443
213.928,0.539	213.928,17.057	0.053,184.844
352.471,0.212	352.471,19.425	0.087,370.514
0.237,4.157	22.003,0.087	0.003,325.566
318.901,0.061	0.820,41.993
0.408,1.200	40.185,0.017	0.009,48.733
2.511,0.016	53.768,0.016
3.459,0.639	332.085,0.026	0.176,61.930
4.194,0.725	99.254,0.047	0.191,17.925
170.237,1.997	0.032,109.041
1.565,0.634	72.589,0.035	0.121,29.644
77.745,0.393	0.042,502.060
1.897,1.662	120.142,0.018	0.037,70.712
1.982,2.531	106.422,0.547	0.024,128.190
0.008,219.367
964.425,0.156
144.237,0.115	0.379,6.089	0.379,65.174
1.182,1.413	37.674,0.039	0.019,83.220
2.311,0.027	139.459,0.027	0.079,68.440
48.780,1.073	0.034,5.160	0.034,89.157
0.815,1.179	56.765,0.021	0.044,56.521
182.392,0.023	0.275,53.271	7.038,53.271
0.098,8.404	0.002,259.056
0.235,1.471	16.921,1.471	0.002,43.617
0.900,1.373	84.371,0.016	0.025,96.580
0.080,3.149	5.282,3.149	0.002,169.315
2.015,0.812	130.977,0.014	0.024,16.375
10.253,2.310	472.532,0.030	1.040,169.277
269.983,0.327	0.116,6.215	0.116,163.420
5.010,2.082	409.481,0.043	0.055,182.352
0.126,4.642	0.003,47.409
0.307,1.653	30.443,0.072	0.009,118.535
0.042,5.310	0.001,327.530
385.194,2.072	0.084,521.174
268.419,0.005
12.811,0.969	282.980,0.010	0.147,38.258
0.803,6.958	28.431,0.262	0.011,275.371
2.431,0.010	99.772,0.010	0.047,55.152
4.532,0.111	388.790,0.002	4.532,8.999
644.185,0.019	2.056,71.517
5.498,1.293	224.660,0.013	0.119,61.128
0.219,2.001	21.842,0.021	0.032,178.382
0.005,2.662	0.005,174.890
19.667,0.071	0.004,6.349	0.004,109.843
0.079,0.756	6.075,0.756	0.001,70.686
821.510,0.145	0.176,101.044	9.935,101.044
2.276,0.099	88.913,0.099	0.027,7.094	0.027,231.264
17.549,0.342	149.387,0.342	0.230,126.351
0.335,1.772	26.350,0.037	0.005,49.585
1.702,1.331	129.183,0.036	0.093,19.186
0.263,0.362	0.005,35.951
253.296,0.263	0.080,12.428	0.080,110.717
3.305,1.386	255.348,0.086	0.048,24.291
4.619,0.013	73.917,0.013	0.100,66.158
2.542,2.567	80.496,0.031	0.030,95.604
2.606,4.406	106.207,0.059	0.056,223.431
166.670,0.193	0.095,6.342	0.095,148.622
1.039,6.942	23.910,0.098	0.151,26.327
2.926,0.309	124.131,0.006	0.067,23.912
1.618,3.188	57.251,0.122	0.330,71.582	11.659,71.582
0.417,2.353	41.313,0.052	0.011,119.675
3.067,6.081	219.454,0.083	0.068,444.586
71.752,0.055	0.026,18.824
15.212,0.513	468.194,0.513	0.302,318.160
396.065,0.039	0.391,133.896	17.026,133.896
1.015,9.944	68.422,0.108	0.051,246.297
0.570,0.650	43.474,0.020	0.010,31.213
3.227,1.158	49.383,0.015	0.856,77.029	13.103,77.029
2.224,0.087	113.587,0.002
96.699,0.010	0.136,56.698
0.019,481.311
796.337,0.020	0.308,56.656
0.034,1.027	0.009,54.155
46.100,0.040	0.005,3.903	0.005,125.962
97.385,0.104	0.015,253.037
4.607,1.223	94.265,0.061	0.453,120.112
1.641,4.947	58.694,0.087	0.018,311.957
0.755,2.116	54.153,0.037	0.080,75.022
1.338,0.249	0.016,21.802
0.000,233.716
0.769,2.489	49.741,0.071	0.034,190.541	2.184,190.541
0.771,0.231	8.825,0.231
118.091,0.067	118.091,6.314	0.023,289.173
1.816,0.706	31.455,0.009	0.110,38.610
0.239,3.168	12.863,3.168	0.004,100.077
246.896,0.242	0.120,17.267	8.163,17.267	0.120,67.490	8.163,67.490
116.070,0.021	0.019,75.663	1.455,75.663
0.315,0.862	0.041,79.334
0.642,1.500	63.917,0.024	0.012,78.410
179.544,0.019	0.079,75.650	4.387,75.650
4.689,3.727	207.768,0.043	0.277,192.476	12.267,192.476
84.721,0.033	0.073,99.772	1.829,99.772
80.319,0.032	0.038,59.619	1.255,59.619
0.855,2.936	25.071,0.039	0.049,118.886
1.747,1.342	53.305,0.050	0.025,121.470
65.630,0.134	0.014,185.558
0.504,4.440	49.139,0.233	0.008,93.444
1.924,0.054	110.873,0.001
1.539,1.091	54.199,0.025	0.031,98.184
2.090,1.384	164.028,0.030	0.024,112.090
76.181,0.021	0.061,135.222
6.540,1.639	42.192,0.035	0.082,94.437
528.133,0.017	528.133,0.868	1.043,80.638
155.389,0.024	0.077,82.711
0.004,517.903
3.408,2.303	208.293,0.028	0.037,180.477
1.064,1.704	99.261,0.027	0.015,109.870
144.567,0.762	1.039,10.106	1.039,609.323
1.292,0.323	104.577,0.004	0.044,20.354
24.491,0.064	0.003,6.140	0.003,594.183
0.671,1.945	61.613,0.274	0.008,112.799
1.051,1.415	74.041,0.086	74.041,2.511	0.028,41.193
359.274,0.248	0.453,23.585	0.453,510.658
139.866,0.009	0.029,66.477	2.107,66.477
37.083,0.034	0.038,45.367
2.085,1.092	52.019,0.014	0.116,86.589
2.621,1.337	256.743,0.021	2.605,114.927
2.820,1.269	127.788,0.041	127.788,3.883	0.033,120.676
1.166,10.620	64.814,0.617	64.814,15.083	0.016,259.636
1.460,6.350	96.643,0.073	0.020,397.328
91.334,0.672	1.387,657.050	4.730,657.050
237.411,0.031	0.456,189.066	3.074,189.066
3.764,1.337	154.352,0.030	0.103,67.390
0.215,2.117	19.764,0.103	0.002,67.429
5.325,0.174	441.600,0.007
224.142,0.004
1.918,2.981	144.225,0.035	0.054,207.706
1.948,0.007	103.949,0.007	0.058,49.919
207.940,0.017
0.329,5.311	0.006,468.928
2.272,0.881	52.777,0.021	0.202,60.623
66.350,0.020	0.049,58.413	0.965,58.413
1.760,0.394	116.191,0.009	0.412,26.019
4.603,0.504	201.327,0.007	0.085,26.383
11.158,1.028	100.210,0.011	0.214,18.765
97.629,1.900	97.629,18.395	0.251,93.795
4.049,1.649	299.482,0.323	0.054,145.468
5.323,0.844	178.571,0.011	0.075,83.326
102.991,0.257	0.245,12.801	0.245,373.778
2.748,2.183	98.605,0.159	0.043,106.816
0.306,7.875	20.767,0.120	0.004,211.124
1.315,0.581	92.560,0.581	0.017,402.067
2.121,6.247	207.038,0.688	207.038,9.834	0.236,89.265
170.270,0.026	0.035,178.469	3.396,178.469
2.123,0.923	89.428,0.010	0.038,69.116
9.890,4.427	0.194,350.530
2.088,4.028	88.651,0.095	0.052,161.634
238.597,0.051	0.161,144.028
11.137,0.026	128.413,0.026	1.066,99.034
2.691,3.619	250.749,0.075	0.090,270.575
252.457,0.025	252.457,1.767	0.304,87.347
12.077,0.010	99.897,0.010
209.586,0.026	0.060,63.607
0.924,1.660	46.658,0.026	0.016,104.601
7.618,0.179	230.181,0.005	7.618,11.908
1.319,1.205	61.465,0.019	0.015,92.255
1.565,1.708	24.032,1.708	0.020,95.644
1.570,3.043	56.465,0.115	56.465,6.813	0.020,179.741
1.906,11.208	156.407,0.162	0.041,407.542
2.752,1.224	109.805,0.017	2.293,105.558
9.018,0.557	344.812,0.008	0.454,48.392	17.348,48.392
0.934,4.965	39.151,0.058	0.026,216.939
7.880,2.332	312.354,0.136	0.310,127.806	12.270,127.806
1.140,9.686	68.462,0.107	0.011,208.398
0.183,0.028
3.598,0.111	174.060,0.001
155.468,0.027	0.450,203.914
0.729,0.177	53.645,0.004
2.928,0.941	59.551,0.018	0.362,57.070
206.209,0.132	0.275,116.473
116.312,0.028	0.178,120.965
51.622,0.008	51.622,0.678	0.007,49.267
125.478,0.268	0.045,113.451
124.877,0.027	0.033,180.359
1.269,0.031	29.773,0.000
6.224,0.120	84.454,0.001
1.858,1.045	108.637,0.011	0.132,86.013
375.295,0.027	375.295,1.503	0.130,49.900
1.166,0.195	74.438,0.195	0.037,14.641	0.037,106.727
7.438,1.093	339.533,0.014	0.878,82.668
5.055,3.005	295.139,0.092	0.105,48.613
6.230,1.431	411.496,0.852	0.090,88.024
2.467,0.473	29.644,0.014	0.066,35.865
1.689,1.768	24.938,0.040	0.023,172.381
0.601,1.878	51.926,0.030	0.007,185.939
5.549,0.008	441.117,0.008	0.096,60.636
4.943,2.871	127.809,0.029	0.872,261.179
0.093,1.799	0.001,52.615
0.295,0.524	23.425,0.025	0.004,38.103
0.388,0.710	14.821,0.710	0.005,38.955
0.672,1.035	56.065,0.020	0.038,81.410
3.812,0.113	318.030,0.113	0.205,74.752
0.651,0.390	0.009,38.955
1.353,1.775	85.119,0.021	0.138,98.376
481.139,0.053	1.426,53.035
99.862,0.003
0.893,1.335	78.416,1.093	0.010,125.528
3.784,0.098	131.430,0.098	3.784,3.403	131.430,3.403	0.100,69.879
0.072,0.745	0.006,40.791
1.882,1.852	117.659,0.065	0.035,56.366
0.554,0.563	36.302,0.010	0.011,39.217
1.014,1.764	72.819,0.033	0.030,102.057
106.819,0.007
51.297,0.097	51.297,3.562	0.016,281.353
0.309,0.119	29.440,0.002
296.122,0.109	1.495,111.483
438.406,0.782	438.406,3.377	0.389,89.929	4.964,89.929
0.743,3.922	44.183,0.070	0.026,60.474
2.853,0.515	263.993,0.022	0.037,35.601
60.811,0.112	0.052,6.580	0.052,30.952
1.545,1.452	142.591,0.027	0.109,93.192
2.483,0.541	127.604,0.006	2.483,5.676
1.267,0.003	122.793,0.003
0.634,0.004	53.843,0.004
2.289,0.151	218.706,0.002
1.525,4.719	70.327,0.070	0.023,115.663
0.520,1.693	26.892,0.028	0.007,168.526
2.085,1.456	140.474,0.018	0.125,67.895
1.768,0.076	79.304,0.076	0.037,109.784
0.821,0.581	56.608,0.006	0.009,44.495
1.986,0.008	127.793,0.008	0.028,34.072
0.154,1.401	0.002,137.937
0.305,2.600	14.315,2.600	0.012,106.294
0.748,1.303	66.924,0.043	0.009,23.599
2.495,11.553	117.606,0.146	0.849,724.471
135.601,0.955	0.160,109.736
0.027,0.900
124.707,0.087	0.020,5.486	0.020,106.109
0.541,70.719
75.251,0.044	0.014,96.013	0.988,96.013
81.160,0.006	0.342,36.715
153.069,0.012	153.069,0.730	0.825,37.806
2.377,7.249	187.343,0.226	0.054,111.016
1.383,2.451	104.305,0.033	0.162,207.630
2.580,1.511	150.793,0.040	0.040,101.588
0.250,1.053	0.050,16.063
50.886,2.154	0.211,422.798
82.156,3.258	82.156,7.823	0.034,515.860
0.359,0.846	8.491,0.846	0.004,79.693
0.981,2.313	36.610,0.278	0.011,209.531
3.075,3.111	114.853,0.043	0.032,107.319
3.274,5.207	297.893,0.636	0.045,492.512
97.519,0.034	0.019,1.789	0.019,114.319
4.811,6.240	165.203,0.090	0.074,174.485
2.723,0.165	171.075,0.003	2.723,6.251
1.474,0.120	64.947,0.003	1.474,8.756
0.724,3.264	50.973,0.109	0.022,308.734
0.748,1.415	65.228,0.060	0.012,137.568
3.365,0.756	285.453,0.009	0.035,57.850
346.171,0.017	0.057,112.795	3.558,112.795
1.649,3.079	138.022,0.045	0.037,105.367
0.496,2.509	38.175,0.268	0.025,103.807
3.428,0.284	169.732,0.003
4.271,0.112	96.777,0.002
0.008,88.802
2.514,4.705	138.230,0.196	0.059,166.044	3.228,166.044
1.823,0.489	74.880,0.009
2.133,2.018	62.036,0.021	0.676,127.230
1.124,0.226	103.691,0.003	1.124,13.668
19.134,0.438	19.134,10.182	0.012,377.754
0.948,0.392	76.060,0.392	0.068,654.619
3.865,0.851	150.959,0.010	0.063,59.314
4.303,0.050	259.990,0.050	0.307,146.664
0.081,0.913	0.003,54.708
2.056,0.116	111.592,0.116	0.109,50.192
0.678,1.537	35.554,0.028	0.678,9.141
193.534,0.026	193.534,1.323	0.261,102.925
20.549,0.309	0.172,89.675	2.388,89.675
3.156,2.628	233.357,2.628	0.115,86.573
58.963,0.102	0.037,8.806	3.286,8.806	0.037,121.669	3.286,121.669
1.391,0.248	0.017,24.226
1.542,8.903	93.862,0.122	0.018,310.821
0.725,1.877	65.449,0.425	0.022,64.798
309.623,0.011	0.347,27.962
0.987,2.323	96.337,0.312	0.034,171.447
384.272,0.045	0.104,62.083	5.014,62.083
0.657,0.397	32.443,0.008	0.007,23.444
10.075,0.039	386.988,0.039	10.075,1.308	386.988,1.308	0.277,23.270
2.496,0.340	83.117,0.005	0.041,29.280
4.361,0.350	150.828,0.007	4.361,10.981
25.689,0.097	355.049,0.097	3.532,3.015	3.532,242.678
5.923,2.616	223.119,0.260	0.195,71.317
5.406,2.983	240.412,0.034	0.120,174.072
216.338,0.107	0.402,172.156
70.054,0.603	0.011,507.998
4.072,4.274	77.961,0.091	0.069,239.872
810.116,0.032	810.116,3.099	0.188,231.671
1.119,1.144	105.004,0.029	0.013,19.272
85.974,0.138	85.974,3.236	0.068,211.155
0.929,4.924	63.536,0.135	0.032,250.693
127.888,1.126	0.214,38.783
2.759,1.334	107.088,0.029	0.055,96.864
233.357,0.041	233.357,2.504	7.085,86.573
298.560,0.034	0.128,39.537
244.055,0.047	244.055,2.058	0.051,98.956	4.615,98.956
2.789,1.270	107.088,0.028	0.062,96.864
9.393,2.276	116.568,0.031	0.095,143.905
93.406,0.089	0.043,6.437	0.043,146.493
1.715,10.062	62.287,0.340	0.038,130.120
1.277,0.652	80.413,0.007	0.076,30.092
2.200,1.187	104.862,0.029	0.069,87.598
640.088,0.011
25.297,0.515	100.029,0.515	25.297,15.803	100.029,15.803	13.180,86.236
1.749,1.799	38.426,0.021	0.220,132.091
90.414,0.760	0.015,233.877
0.000,291.431
0.561,329.290	36.686,24.500
0.962,1.244	58.361,0.027	58.361,2.135	0.021,97.468
1.694,0.128	115.676,0.128	1.694,10.342	115.676,10.342	0.021,246.766
528.504,0.056	0.302,4.808	0.302,462.780
1.173,1.541	91.595,0.091	0.044,44.172
1.531,0.398	126.228,0.006	0.055,19.718
1.424,0.505	114.039,0.024	0.021,17.463
0.006,153.650
0.679,1.294	25.205,0.018	0.033,98.107
57.885,0.078	57.885,6.389	0.013,410.820
0.293,3.549	17.791,3.549	0.033,170.356
2.075,0.927	91.205,0.155	0.129,73.391
0.919,6.968	44.286,0.086	0.128,299.604
7.698,2.152	136.575,0.027	0.148,65.913
3.356,1.094	14.237,1.094	0.178,24.896
3.342,0.973	65.662,0.014	0.128,51.527
202.389,0.013	0.043,79.863	4.153,79.863
3.599,0.319	175.263,0.009	0.043,28.075
0.712,0.640	54.626,0.022	0.011,33.965
491.199,0.642	0.311,219.224	22.989,58.470
2.372,0.433	45.061,0.008	2.372,19.165
4.976,0.054	210.875,0.054	0.156,109.395
0.180,0.986	0.002,80.514
24.773,0.892	0.020,156.875
0.736,1.917	60.898,0.021	0.140,111.428
1.409,1.054	97.111,0.011	0.029,96.616
63.172,0.014	0.053,99.227	1.605,99.227
0.005,255.177
38.693,0.012	38.693,1.046	3.126,95.281
15.190,0.105	157.501,0.105	1.229,79.696
300.935,0.007
0.472,1.358	12.649,1.358	0.007,58.399
64.024,0.076	64.024,3.856	0.104,298.666
0.785,0.208	31.190,0.016	0.785,17.595
104.786,5.110	0.041,84.892
0.518,1.180	21.768,1.180	0.009,113.312
0.560,4.519	14.190,4.519	0.090,149.298
411.076,0.623	0.139,235.684
1.948,0.359	151.320,0.009	0.071,35.107	5.539,35.107
8.012,0.801	280.270,0.014	0.224,19.762
76.972,0.106	76.972,2.282	0.064,160.414
0.005,101.835
3.234,0.322	226.124,0.100	0.052,20.404
4.719,1.792	335.711,0.050	0.053,51.862
0.797,1.125	44.172,0.014	0.023,58.793
46.914,0.061	0.168,184.487
30.482,0.463	0.029,162.095
0.583,3.508	30.482,0.051	0.045,162.095
0.375,5.323	25.343,0.127	0.049,486.427
4.950,2.738	48.752,0.046	0.055,147.920
8.977,0.068	126.988,0.068	0.269,161.798
0.516,2.734	40.752,0.049	0.009,261.446
0.925,7.731	92.436,7.731	0.034,195.595
4.522,1.269	187.125,0.015	0.309,58.878
1.161,1.160	46.920,0.152	0.046,103.892
1.021,0.722	24.482,0.018	0.014,29.481
244.386,0.043	0.189,77.272	7.167,77.272
106.936,0.004
1.103,0.229	12.801,0.229
1.132,0.072	75.542,0.072	1.132,5.907	75.542,5.907	0.015,292.484
4.132,3.232	116.554,0.067	0.107,105.270
4.378,2.085	22.973,0.081	0.198,129.429
0.435,0.784	23.596,0.009	0.008,39.595
11.889,2.590	66.220,0.042	0.277,138.859
3.605,0.915	97.321,0.016	0.059,29.277
2.042,1.477	77.272,0.043	0.054,77.426
