5.601,0.028	157.128,0.028	0.217,46.324
0.174,0.809	16.909,0.023	0.002,54.017
57.552,0.017	0.310,1.366	0.310,41.812
59.739,0.296	0.117,78.024
0.772,2.753	17.190,1.934	0.022,117.960
14.444,1.028	0.004,858.341
33.959,0.125	0.013,4.127	0.013,89.131
3.534,0.111	346.841,0.111	1.150,5.024	1.150,100.789
7.132,0.247	103.653,0.247	0.117,238.254
198.560,0.023	0.222,128.582
1.844,1.700	59.318,0.056	0.039,95.987
1.611,0.031	94.821,0.031	1.611,2.684	94.821,2.684	0.028,190.331
0.041,7.573	0.001,60.698
5.041,0.525	273.965,0.007	3.017,48.751
8.293,4.751	67.485,1.117	0.316,101.364
0.617,1.387	41.884,0.015	0.013,85.024
10.175,2.015	377.451,0.028	0.235,93.955
151.638,0.085
0.240,1.182	12.358,0.023	0.003,109.126
1.770,2.959	131.530,0.065	0.031,66.775
6.125,2.205	294.826,0.060	0.102,49.985
4.743,0.641	349.952,0.641	0.068,129.774
126.131,0.017	0.042,1.684	0.042,103.605
19.369,0.494	0.046,48.367
100.624,0.114	0.340,3.341	0.340,225.766
0.401,1.384	33.394,0.081	0.051,95.820
35.492,0.121	0.340,4.431	3.053,4.431	0.340,71.638	3.053,71.638
718.598,0.481	0.570,290.136	9.683,290.136
3.696,0.098	234.512,0.003	0.112,7.534
0.735,0.012	64.787,0.012	0.015,31.471
0.363,8.114	0.004,32.954
42.537,0.059	0.021,109.082
263.407,0.113	0.240,74.101
3.141,0.003	301.988,0.003	0.036,16.080
362.720,0.014	0.192,30.119
24.724,0.356	0.025,62.807
108.634,0.185	0.226,316.564	4.689,316.564
73.006,0.008	73.006,0.803	0.049,62.409
7.092,0.019	186.296,0.019	0.195,81.201
2.321,0.637	55.786,0.012	0.042,60.369
53.092,0.461	0.014,159.667
3.353,2.953	256.451,0.043	0.179,106.694
3.227,0.025	251.561,0.025	0.101,64.669
3.274,8.197	75.197,0.165	0.151,124.604
57.771,0.048	0.048,3.605	0.048,164.217
272.476,0.078	272.476,2.485	0.046,204.287
0.846,2.091	82.454,0.035	0.008,106.928
0.222,0.054
0.599,2.264	58.350,0.030	0.008,190.566
2.253,0.400	126.231,0.254	0.040,28.533
203.264,0.250	0.065,86.955	3.074,86.955
0.519,2.161	35.734,0.041	0.007,170.515
15.865,0.665	0.002,57.751
1.552,2.142	52.214,0.022	0.022,162.300
96.312,0.592	0.020,755.064
112.069,0.034	0.020,2.286	1.666,2.286	0.020,207.159	1.666,207.159
0.631,0.785	42.581,0.085	42.581,5.894	0.018,54.144
3.970,0.204	71.130,0.204	0.133,249.763
77.726,0.066	0.143,2.791	0.143,249.095
10.685,0.372	397.229,0.372	0.709,408.050	26.362,10.977
0.309,2.116	28.130,0.023	0.005,204.807
2.587,1.046	55.207,0.012	0.032,102.252
7.188,0.068	158.118,0.068	0.123,159.539
0.023,541.069
4.232,1.099	104.512,0.064	0.700,101.626
51.199,0.597	0.011,413.308
4.792,0.614	77.202,0.614	0.050,101.641
188.302,0.114	188.302,3.731	0.066,163.138
4.048,1.677	133.940,0.051	0.051,82.506
0.686,1.419	30.892,0.026	0.017,51.627
0.118,1.004	11.241,0.031	0.007,33.013
2.497,0.338	106.214,0.003	0.055,21.421
81.065,0.198	0.120,3.758	0.120,361.954	10.972,19.021
169.158,0.215	169.158,9.835	0.382,70.896
129.270,0.007	0.053,35.420
0.460,0.524	34.650,0.007	0.005,46.099
0.568,0.602	44.535,0.015	0.033,59.583
3.593,2.199	314.930,0.069	0.064,28.941
8.852,0.010	121.117,0.010	0.128,27.373
2.104,1.992	0.025,83.443
2.655,0.769	240.149,0.021	0.029,50.262
222.686,0.151	0.371,90.398	4.902,90.398
636.727,0.070	0.418,171.295
0.526,1.116	50.488,0.030	0.373,92.304
15.196,0.746	0.549,4.679	0.549,289.156
532.202,0.039	0.284,1.866	0.284,27.160
1.284,1.485	112.143,0.114	0.056,91.497
82.221,0.247	0.969,124.612	3.941,124.612
7.651,0.004	223.080,0.004	0.234,27.818
1.496,0.228	92.057,0.228	1.496,4.117	92.057,4.117	0.038,135.380
3.801,0.290	200.755,0.003	0.054,16.565
0.975,0.210	59.896,0.005	0.020,18.071
99.227,0.016	99.227,1.480	0.145,53.438
1.989,0.003	59.043,0.003	0.150,13.776
0.557,6.002	30.175,0.066	0.029,223.630
89.993,0.085	3.755,248.802
0.001,429.465
0.846,0.678	47.694,0.014	0.012,53.416
1.680,0.167	54.344,0.167	0.054,80.408
0.161,0.718	11.538,0.012	0.019,49.891
18.492,0.057	0.177,115.807
10.165,1.494	258.923,0.076	258.923,6.490	0.181,127.560
2.100,0.012	94.261,0.012	0.043,56.835
3.574,0.027	86.548,0.027	0.040,171.679
79.430,0.055	79.430,1.952	0.037,27.428
0.409,1.005	14.469,1.005	0.009,57.991
1.282,5.413	108.774,0.092	0.063,226.888	5.380,226.888
5.989,0.011	185.163,0.011	0.090,39.218
5.523,0.468	130.344,0.006	0.346,45.177
7.169,0.827	328.577,0.014	5.054,70.434
5.010,9.237	84.417,0.606	0.312,769.987
0.640,7.708	55.170,0.440	0.008,93.075
9.484,0.524	230.312,0.019	0.325,39.270
61.274,2.385	61.274,5.993	0.007,16.831
161.474,0.031	0.068,120.499	3.583,120.499
110.624,0.024	0.056,71.176	2.807,71.176
0.310,1.271	28.413,0.017	0.010,83.995
97.400,0.051	7.037,51.055
811.722,0.031	2.559,101.840
80.919,0.169	80.919,0.275	0.029,11.898
226.603,0.081	226.603,4.556	1.878,274.207
1.438,7.873	95.058,0.222	0.043,192.549	2.846,192.549
2.198,0.618	118.297,0.007	0.036,57.460
218.486,4.610	0.106,394.572
15.535,0.070	820.010,0.070	0.235,6.486	0.235,331.864
0.266,2.903	23.005,0.045	0.015,231.523
0.060,2.601	0.001,153.823
1.705,9.275	45.694,0.094	0.030,121.711
197.198,0.054	0.047,312.788
1.008,1.470	56.672,0.017	0.256,29.146
176.044,0.016	0.023,0.968	0.023,87.995
140.346,0.017	0.214,63.445
88.960,5.281	0.027,94.611
61.007,0.022	61.007,1.689	0.049,133.818
1.519,0.818	86.980,0.013	0.403,26.263
80.727,0.158	0.016,39.630	1.512,39.630
412.751,0.003	0.081,8.947	4.400,8.947
0.167,152.514	10.328,152.514
2.422,0.382	56.095,0.012	0.050,30.000
1.792,1.826	167.520,0.251	0.085,102.107
110.181,0.157	0.057,230.160
47.879,0.347	0.044,4.737	0.044,96.952
39.483,0.056	0.023,34.622
1.085,5.958	108.286,0.168	0.061,226.338
6.703,0.291	0.003,305.718
3.352,0.927	225.768,0.032	0.037,79.659
2.634,2.388	64.083,0.368	0.036,115.264
14.288,0.048	726.910,0.048	0.985,4.180	0.985,64.686
191.222,0.197	0.088,3.983	2.512,3.983	0.088,279.328	2.512,279.328
2.440,1.167	16.871,0.027	0.026,58.062
88.263,1.711	0.021,186.253
36.689,1.346	0.025,533.655
15.140,0.053	515.762,0.053	0.372,62.642
0.741,234.276
181.501,0.060	0.025,64.495
9.578,0.037	35.419,0.037	0.587,156.103
0.566,0.268	18.330,0.008	0.011,24.328
5.453,1.384	138.520,0.027	0.173,118.004
399.735,0.807	5.311,27.134
0.481,1.551	35.808,0.044	0.024,137.721
73.764,0.336	73.764,4.199	0.124,93.234
0.735,5.223	70.642,0.107	0.163,244.530
76.817,1.637	0.012,176.504
740.761,0.063	0.182,49.878
1.337,1.575	62.979,0.070	0.048,150.289
29.790,0.066	0.125,59.695	1.784,59.695
1.639,1.110	46.256,0.021	0.024,101.521
88.417,0.344	0.027,6.007	0.027,158.419
2.532,1.583	57.703,0.165	0.026,29.242
45.488,0.007	0.249,27.599	2.190,27.599
0.717,1.043	42.922,0.011	0.045,79.320
217.151,0.170	217.151,4.055	0.123,73.129
3.761,0.048	275.869,0.048	0.066,226.588
317.480,0.029	1.033,179.801	4.768,179.801
275.226,0.217	1.556,75.339
371.642,0.070	0.058,151.598	5.648,151.598
1.063,0.317	94.383,0.004	0.018,14.455
2.281,0.447	22.031,0.005	0.062,29.585
0.849,4.327	60.422,0.065	0.010,135.322
0.713,2.858	66.720,1.112	0.122,88.116	11.398,34.270
279.100,0.617	279.100,7.298	0.036,249.012
81.966,0.769	2.113,104.753
70.453,0.365	0.037,123.493
0.878,1.423	52.421,0.050	0.010,92.039
1.704,0.423	122.799,0.008	0.019,30.693
0.407,2.682	37.607,0.388	0.008,114.956
44.939,0.044	44.939,3.945	0.134,60.756
2.269,1.217	199.217,0.020	0.052,57.974	4.584,57.974
1.980,1.003	94.123,0.012	0.020,80.479
2.310,2.447	107.508,0.033	0.050,42.095
42.388,0.121	0.059,4.091	0.059,97.821
3.965,1.321	59.196,1.255	0.042,48.657
6.765,0.084	348.505,0.003
1.785,1.589	178.144,0.016	0.026,21.013
3.123,1.265	186.593,0.013	0.070,103.887
6.660,1.680	258.008,0.020	0.473,56.098
17.142,0.399	135.382,0.399	17.142,6.044	135.382,6.044	0.877,146.974
1.460,0.658	105.126,0.044	0.026,47.680
142.540,0.127	0.207,103.457
18.761,0.551	18.761,3.810	0.017,201.547
2.136,1.861	69.463,0.039	0.038,148.362
118.456,0.005
90.157,0.245	0.119,88.951
2.036,0.162	184.065,0.162	0.024,197.986
95.902,3.086	0.024,629.449	2.173,629.449
0.143,2.538	0.020,65.033
2.228,0.227	87.936,0.003	0.025,19.625
328.059,0.504	0.199,138.566
1.373,1.292	108.534,0.030	0.014,100.922
1.022,0.731	22.737,0.015	0.133,72.853	2.959,72.853
5.176,2.095	462.354,0.023	0.290,74.083
76.748,0.182	76.748,4.392	0.024,256.792
2.418,0.595	116.788,0.014
1.276,1.817	98.442,0.058	0.016,90.829
0.429,1.028	37.223,0.016	0.007,66.678
23.227,0.005	0.214,35.725
88.226,0.023	0.179,26.654	5.391,26.654
82.083,0.024	0.181,86.610
259.258,0.042	0.281,102.471	12.871,102.471
158.917,0.025	158.917,0.959	0.163,48.398	4.065,48.398
1.829,0.134	73.469,0.002	1.829,13.335
27.811,0.146	27.811,9.025	0.006,272.481
56.268,0.151	0.048,166.323
98.196,0.074	0.011,249.766
3.427,2.370	75.378,0.956	0.042,144.152
181.396,0.067	181.396,5.048	0.331,459.317
0.056,2.342	0.002,143.185
1.152,4.392	68.489,0.096	0.013,86.059
2.380,2.450	128.674,0.151	0.072,89.781
1.605,0.047	129.890,0.047	1.605,3.679	129.890,3.679	0.024,44.749
122.921,0.718	0.033,159.190
0.824,2.743	63.931,1.254	0.014,155.524
42.399,0.266	0.029,43.955
3.299,4.214	199.721,0.463	199.721,9.620	0.040,87.512
42.399,0.375	0.025,43.955
3.686,0.009	81.427,0.009	0.068,21.370
4.592,4.670	265.672,0.075	0.059,163.430
2.128,0.844	111.290,0.011	0.030,42.067
1.349,6.616	91.371,0.164	0.052,73.363
0.011,6.545	0.011,105.310
0.683,1.489	51.873,0.140	0.009,109.161
2.809,0.501	110.665,0.005	0.030,23.796
101.377,0.083	0.051,482.851
5.271,2.817	166.993,0.046	0.506,28.799
2.671,3.456	252.157,0.055	0.029,251.637
2.612,6.479	172.203,0.066	0.057,122.227
352.149,0.621	0.352,208.520
99.771,0.034	0.023,2.091	0.023,91.157
0.762,3.666	33.770,0.068	0.008,153.053
414.676,0.195	0.353,268.838	23.676,7.955
1.708,0.591	40.808,0.006	0.018,44.362
376.092,0.020	0.102,34.465	7.918,34.465
6.187,0.709	99.632,0.012	0.069,70.798
4.176,2.449	187.075,0.172	0.042,181.389
3.191,0.051	84.535,0.051	3.191,4.989	84.535,4.989	0.093,466.102
0.589,2.885	35.814,0.267	0.014,202.093
7.579,1.183	167.333,0.050	0.170,38.163
2.338,0.170	140.481,0.003	0.040,16.984
1.599,0.931	144.597,0.038	0.058,88.866
190.011,0.018	0.131,104.019
0.708,0.282	60.291,0.011	0.010,27.129
4.484,0.150	297.185,0.002
3.986,1.102	354.032,1.102	0.049,3.688	0.049,189.041
138.163,0.065	0.040,30.071	1.942,30.071
1.799,3.280	90.753,0.039	0.021,76.767
0.650,0.575	20.057,0.025	0.013,56.196
4.644,2.752	98.985,0.037	0.049,46.430
2.639,1.332	177.058,0.175	0.138,123.301	9.231,123.301
4.432,0.376	93.752,0.005	0.060,29.875
0.523,0.330	48.268,0.004	0.016,16.746
128.414,0.068	128.414,1.519	0.089,64.138
159.223,0.334	159.223,16.662	0.115,428.321
3.395,0.655	148.091,0.655	0.073,392.234
0.253,0.574	0.003,22.615
506.125,0.019	4.592,21.815
0.380,1.142	25.766,0.012	0.006,90.279
42.499,0.716	0.021,243.955
96.788,0.150	0.023,141.744
1.553,0.259	85.046,0.007	0.068,16.342	3.743,16.342
12.878,0.006	47.783,0.006	0.142,15.557
2.429,0.009	103.026,0.009	0.048,16.639
5.082,3.710	216.651,3.710	0.108,268.079
223.062,0.052	223.062,2.642	0.041,171.907
0.872,2.973	42.187,0.038	0.011,271.329
27.587,0.015	0.009,36.133
4.632,0.108	111.188,0.108	0.080,10.476	0.080,259.659
36.898,0.038	36.898,2.401	0.177,114.385
0.002,1.348	0.002,54.560
90.490,0.342	0.142,8.896	2.576,8.896	0.142,433.212	2.576,433.212
0.405,0.113	10.430,0.002	0.007,10.375
6.985,0.062	89.257,0.002
220.516,0.459	3.012,121.410
0.987,3.916	88.566,0.040	0.021,172.555
369.947,0.037	0.375,53.376
193.507,0.625	18.873,5.601	18.873,98.237
0.064,6.062	0.064,156.177
1.305,2.371	81.652,0.027	0.023,78.826
2.791,0.085	130.702,0.085	0.030,71.112
0.710,1.459	35.683,0.018	0.019,144.477
0.755,4.200	21.114,0.064	0.058,65.009
3.576,4.696	94.133,0.069	0.399,149.900
62.812,0.166	0.053,80.308
4.727,0.503	292.986,0.065	0.055,32.179
93.455,0.716	0.019,236.661
4.594,1.566	186.702,0.034	0.107,147.096
0.695,1.590	62.486,0.038	0.009,110.812
0.224,2.715	21.418,0.105	0.010,239.919
6.023,0.034	113.384,0.034	0.078,70.875
9.533,0.873	19.499,0.009	0.543,58.731
2.494,1.687	55.338,0.091	0.039,56.879
1.388,0.244	117.854,0.018	0.025,19.118
413.203,0.052	0.102,144.080
101.822,0.073	0.349,219.291	6.135,219.291
3.506,1.349	96.457,0.019	0.047,98.728
95.926,0.036	0.052,1.889	0.052,89.190
0.033,259.418	1.795,22.249
2.233,5.844	118.676,0.091	0.045,114.151
1.171,5.808	85.212,0.116	0.015,71.529
97.769,0.606	0.019,4.468	0.019,99.862
81.314,0.752	0.199,68.426
112.218,0.129	0.714,73.281	4.668,73.281
0.001,2.698	0.001,189.545
2.490,0.413	98.798,0.026	0.100,40.989
1.355,0.555	88.807,0.060	88.807,5.447	0.052,50.659	3.413,50.659
31.264,0.950	0.524,5.565	13.427,5.565	0.524,306.879	13.427,306.879
515.135,0.028	2.123,112.490
185.866,0.019	1.528,155.969
43.498,0.014	0.053,103.715
6.110,0.421	81.695,0.421	0.200,139.630
0.076,163.079	7.103,163.079
62.889,0.107	0.255,4.631	0.255,40.692
195.941,0.042	0.035,134.057	2.386,134.057
0.531,0.839	0.018,72.280
0.615,5.006	36.958,0.070	0.012,275.941
99.125,0.113	0.070,2.636	0.070,166.989
8.085,2.777	568.876,2.777	0.297,128.149	20.895,52.746
1.304,1.004	42.490,0.021	0.013,86.836
3.686,4.595	135.016,0.198	0.064,120.568
48.398,0.084	0.013,292.733
1.389,2.733	62.082,0.054	0.059,124.923
6.588,0.560	588.435,0.008	0.203,52.623
1.150,1.837	92.254,0.298	0.012,87.517
2.926,0.236	88.912,0.007	0.032,20.493
2.260,0.484	101.606,0.008	0.027,46.130
0.002,257.406
1.910,3.403	103.487,0.634	0.034,222.854
112.602,0.035	0.218,105.836	1.659,105.836
17.389,0.307	0.002,492.758
97.162,0.018	0.033,0.849	0.033,26.470
0.851,1.228	75.988,0.107	0.049,50.696
27.457,0.207	27.457,6.793	0.005,197.142
0.734,1.097	21.472,0.014	0.022,50.975
65.925,0.021	0.225,59.652
1.378,1.437	26.059,0.030	0.047,50.868
0.744,4.689	54.411,0.050	0.023,86.770
65.875,0.246	0.016,607.361	1.533,607.361
3.113,1.073	122.938,0.031	0.050,83.795
159.000,0.098	0.053,163.771	2.929,163.771
358.954,0.240	358.954,12.743	0.047,559.626
35.236,1.662	0.057,341.472
329.302,0.065	0.152,1.513	5.422,1.513	0.152,39.742	5.422,39.742
1.431,1.177	49.216,0.015	0.018,117.416
258.511,0.284	0.064,135.729
5.758,4.569	490.350,0.049	0.092,204.000
1.660,2.203	88.665,0.056	0.017,97.442
4.325,0.027	130.039,0.027	4.325,2.422	130.039,2.422	0.067,171.940
7.759,0.720	0.106,53.215
0.770,2.024	73.340,0.033	0.013,43.483
5.720,4.959	62.427,0.242	1.052,100.016
7.759,0.720	0.106,53.215
146.317,0.036	0.030,57.614	2.764,57.614
13.649,10.660	801.771,0.234	0.166,256.842
0.160,3.220	0.003,321.947
234.472,0.214	0.703,184.129
3.054,1.037	50.306,0.016	0.037,96.297
3.680,3.785	36.385,0.485	36.385,10.508	0.038,82.078
16.446,0.858	0.011,274.448
57.800,0.086	0.574,8.406	0.574,447.091
43.054,0.043	0.010,81.106
1.397,2.561	44.783,0.046	0.034,131.848
0.604,2.620	42.842,0.042	0.010,138.802
5.212,5.909	162.258,0.073	0.108,127.853
73.107,0.040	0.110,73.733
3.940,0.437	112.076,0.004
0.297,2.454	11.295,0.227	11.295,10.530	0.012,114.026
111.314,0.058	0.045,473.051	2.139,473.051
1.785,5.992	164.672,0.061	0.018,101.646
65.559,0.041	0.027,1.521	0.027,73.329
0.043,3.429	0.043,114.876
0.032,3.125	0.032,183.810
2.179,1.360	209.084,0.057	0.035,114.876
6.264,0.017	144.477,0.014
4.652,0.117	67.450,0.117	0.201,98.629
44.418,0.178	0.028,463.297
1.208,0.181	78.143,0.007
474.266,0.049	0.435,42.878
1.563,10.658	119.934,0.127	0.016,77.486
1.411,1.391	140.460,0.134	0.032,25.696
119.970,0.381	0.026,500.810
9.173,1.116	528.398,0.011	0.104,102.002
1.306,0.145	49.312,0.002	1.306,13.731
5.775,1.566	45.153,0.036	0.058,85.026
2.330,0.229	106.947,0.044	2.330,8.912
1.179,2.592	90.706,0.031	0.014,75.144
129.108,0.119	0.037,35.527	1.984,35.527
4.644,1.242	103.336,0.014	0.121,114.212
5.640,0.729	92.832,0.018	0.107,38.060
1.636,0.607	65.409,0.014	0.163,55.157	6.526,55.157
1.924,1.266	90.810,0.014	0.021,90.995
327.851,0.033	0.053,172.481	3.954,172.481
8.800,4.729	387.868,0.089	0.239,254.379
0.778,0.249	76.123,0.003	0.022,24.265
1.254,2.013	49.432,0.020	0.068,184.029
0.521,0.038	45.918,0.001	0.521,3.502
64.038,0.212	0.138,124.538
116.718,0.000
1.892,0.440	94.557,0.005	0.023,13.131
183.082,0.036	183.082,3.590	0.222,174.188
1.657,0.193	107.159,0.002	0.019,10.098
0.029,908.411
318.872,0.236	0.317,98.942
149.344,0.261	3.961,138.932
1.642,0.688	144.913,0.010	0.037,16.287
5.598,1.765	116.471,0.079	1.710,79.546
237.772,0.013	0.323,64.013
253.569,0.403	0.104,510.342
0.013,155.354
0.222,51.128	11.913,19.658
82.701,0.578	0.053,498.376
1.514,0.014	71.362,0.014	1.514,1.175	71.362,1.175	0.071,107.653
90.377,0.071	90.377,5.110	0.224,251.426
213.264,0.218	0.129,256.172	2.743,16.937
0.671,0.420	44.287,0.022	0.018,30.769
35.617,0.028	0.351,68.348	3.768,68.348
110.161,0.134	0.693,4.470	0.693,74.682
0.077,3.424	0.077,223.328
4.176,1.376	70.398,0.014	0.124,128.005
157.838,0.207	0.913,8.606	0.913,152.038
43.424,0.975	0.006,335.956
29.528,0.130	0.004,319.302
8.169,2.528	567.879,0.044	0.155,105.870	10.746,105.870
1.350,0.982	96.387,0.029	0.034,96.867
0.102,1.811	9.889,0.019	0.002,38.888
1.364,0.842	95.050,0.014	0.021,43.850
0.637,2.081	49.445,0.023	0.024,183.420	1.828,183.420
1.184,5.278	114.690,0.061	0.015,66.253
471.192,0.225	0.138,118.089
1.111,3.509	74.059,0.040	0.012,182.211
376.843,1.937	0.220,230.653	11.629,28.923
95.050,0.007	0.248,43.850	5.959,43.850
12.682,4.218	34.791,0.183	2.119,120.548
1.104,7.137	53.972,0.321	0.061,489.221	2.992,489.221
356.807,0.508	0.048,770.516
177.879,0.028	177.879,1.677	0.025,135.032
0.817,5.023	41.445,0.133	0.023,437.668
1.350,1.423	66.849,0.089	0.017,130.812
6.160,2.086	293.415,0.066	1.179,91.899
0.326,0.582	11.557,0.582	0.326,10.598	11.557,10.598
23.754,0.034	0.053,36.603
0.004,1.921	0.004,46.201
1.282,2.543	39.921,0.047	0.017,115.979
132.604,0.188	0.053,3.700	5.130,3.700	0.053,191.390	5.130,191.390
12.856,0.180	452.684,0.005
117.953,0.301	0.147,137.483
0.098,0.477	7.927,0.477	0.006,37.870
2.950,1.310	75.317,0.026	75.317,2.077	0.051,105.461
110.509,0.557	0.034,82.834	2.174,82.834
3.131,1.127	276.325,0.088	0.049,97.820
0.977,1.724	73.566,0.018	0.012,90.528
27.106,0.060	0.009,215.630
0.318,1.331	21.450,0.021	0.003,71.790
0.896,1.697	77.081,0.384	0.101,87.809	8.715,19.860
51.166,1.848	0.052,329.665
4.400,1.601	31.170,0.067	0.175,61.336
1.155,2.991	0.012,287.602
114.443,0.007	0.078,32.884	7.612,32.884
1.290,6.426	52.839,0.112	0.029,450.630
192.359,0.153	0.055,537.759
51.962,0.263	0.009,91.436
0.542,1.315	13.982,0.018	0.013,74.239
0.481,3.366	22.523,0.255	0.014,96.829
1.683,0.191	28.972,0.002	0.020,12.022
72.127,0.393	0.067,84.836
27.891,0.174	0.028,285.896
1.741,3.171	35.608,0.183	0.027,64.916
300.453,0.077	0.336,6.077	0.336,21.080
0.749,1.350	0.017,71.654
197.287,0.100	197.287,6.558	1.740,342.697
1.235,4.555	95.384,0.183	0.014,153.420
2.422,1.536	75.063,0.035	0.191,30.217
0.910,6.416	52.917,0.166	0.021,97.809
87.865,0.020	87.865,1.738	0.024,172.630
0.040,373.346
277.847,0.030
1.253,3.248	37.975,0.042	0.015,162.007
0.589,7.577	36.027,0.125	0.007,88.562
324.415,0.086	3.728,199.559
0.002,79.804
84.467,0.525	0.025,660.872
1.220,3.224	103.370,0.033	0.032,19.758
21.006,0.653	0.015,9.484	0.015,798.110
0.084,0.672	0.011,40.710
1.099,0.963	86.602,0.040	0.091,38.387
162.656,0.119	0.127,321.723
0.134,186.680
0.003,3.073	0.003,105.483
2.820,1.204	52.662,0.018	0.034,99.884
136.398,0.155	0.045,209.008
1.754,0.157	23.030,0.002
0.367,2.141	23.351,1.328	0.004,100.581
0.171,1.425	0.029,96.170
0.005,518.198
184.111,0.020	2.036,44.707
224.386,0.103	0.050,184.616
3.546,2.410	160.355,0.221	0.053,32.443
317.599,0.023	0.056,38.092	4.612,38.092
0.978,1.699	77.765,0.113	0.017,36.643
3.185,2.744	39.211,0.193	0.033,120.598
1.365,0.070	122.766,0.070	0.026,235.606
3.981,0.069	311.067,0.069	0.183,126.779
10.368,3.111	357.176,0.069	0.497,171.885
0.596,2.274	39.746,0.096	39.746,6.707	0.028,158.963
0.147,1.252	0.003,19.972
0.562,1.912	16.276,0.036	0.008,101.815
16.276,0.043	0.180,101.815
49.156,0.001
348.800,0.101	0.161,377.307	12.009,377.307
532.231,0.030	0.971,139.133
339.747,0.101	0.114,91.989
19.191,0.118	19.191,1.938	0.011,155.246
0.606,4.341	46.668,0.045	0.083,291.663
0.052,0.591	4.116,0.591	0.001,54.617
1.124,7.952	85.260,0.489	0.016,199.556
147.508,0.025	147.508,2.234	0.041,93.717
21.557,0.021	21.557,1.204	0.007,96.133
0.656,1.086	56.091,0.024	0.015,73.620
16.310,0.011	407.330,0.011	0.212,94.305
5.957,7.561	53.905,0.175	0.158,315.334
121.484,0.007	0.220,27.414
50.210,0.044	50.210,3.239	0.425,83.062
1.390,0.518	86.268,0.008	0.015,43.188
0.610,0.897	25.860,0.023	0.022,65.683
0.632,1.556	61.409,0.096	0.009,62.516
572.883,0.047	1.998,111.131
192.770,0.120	0.157,152.305
0.989,0.928	48.491,0.012	0.017,71.400
1.812,0.790	135.145,0.017	0.046,75.766
0.936,0.391	68.711,0.005	0.011,17.597
235.836,0.019
70.922,0.094	0.141,4.945	0.141,163.606
1.221,1.714	61.037,0.030	0.037,70.875
0.145,1.295	4.116,1.295	0.002,54.617
43.470,0.442	0.055,3.393	0.055,131.618
110.314,0.666	110.314,11.622	0.020,606.430
27.596,0.017	27.596,0.271	0.003,25.993
458.340,0.020	0.140,57.809	12.283,57.809
147.410,0.082	0.020,60.658
3.477,1.416	23.351,0.025	0.300,80.765
121.176,0.036	1.352,100.753
0.826,0.766	80.428,0.022	0.080,56.741
0.002,193.523
1.320,2.855	104.767,0.038	0.022,182.106
8.582,1.319	524.044,0.016	0.134,24.520
0.152,3.594	11.831,3.594	0.006,213.878
93.271,0.016	0.414,37.966
4.534,1.025	177.733,0.033	0.046,21.102
367.477,0.230	367.477,15.426	0.120,442.584
4.246,0.771	24.141,0.021	0.627,55.597
498.958,0.249	0.301,268.770	28.592,15.209
8.332,0.205	268.822,0.205	0.084,179.896
2.784,3.735	168.586,0.084	0.035,94.182
2.284,0.218	162.283,0.218	0.084,12.846	0.084,413.265
1.195,12.952	36.381,0.202	0.019,119.101
3.435,3.894	162.165,0.045	0.048,240.896
0.946,0.054	61.970,0.001
1.930,1.441	149.259,0.081	0.022,124.184
5.274,0.344	256.703,0.007	0.059,18.375
0.489,0.572	36.733,0.026	0.009,37.796
0.481,1.666	47.038,0.029	0.020,29.865
3.259,2.277	263.359,0.024	0.166,104.722
4.329,0.869	206.529,0.180	0.495,19.620
0.083,2.951	0.001,202.067
104.206,0.116	104.206,9.234	0.189,465.057	1.101,465.057
1.462,0.932	120.959,0.139	120.959,9.363	0.031,62.665
0.493,3.194	32.635,0.412	0.014,118.301
1.035,0.449	48.968,0.007	0.012,32.263
0.017,412.395
2.132,2.022	67.416,0.203	0.022,85.981
93.551,0.041	0.444,96.807
506.932,0.014	0.111,91.725
586.126,0.218	0.272,163.647
0.793,1.230	73.434,0.020	0.012,84.230
0.066,14.510	0.066,288.960
4.271,0.830	129.218,0.023	0.115,64.445
0.025,66.002
1.715,3.906	118.615,0.259	0.030,80.831
425.185,0.058	0.336,43.233	14.503,43.233
0.759,3.006	46.638,0.089	0.009,107.358
529.423,0.086	0.181,127.714
63.807,0.105	63.807,3.931	0.050,235.114
0.324,2.047	28.718,0.023	0.054,196.036
1.449,0.499	85.835,0.100	0.026,48.140
70.478,0.002
0.046,143.814
87.264,0.107	0.117,10.186	0.117,379.196
2.663,0.759	50.189,0.027	0.027,56.232
